region,year,month,peak_time,peak_value,anomaly_count,rolling_24h_avg,rolling_7d_avg,pjme_daily,aep_daily,daily_diff,pct_difference
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19044.0,16989.159763313608,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19448.6,17059.520710059172,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19401.48,17222.437869822486,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19472.64,17103.325443786984,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19470.2,17127.508875739644,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19461.56,17152.869822485209,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19435.56,17176.0,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19462.44,17079.846153846152,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19413.84,17199.130177514791,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,8,2005-08-03 17:00:00.000000 UTC,23614.0,0,19345.84,17237.260355029586,1101693.0,463564.0,638129.0,81.5366422255259
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16602.72,15803.272189349113,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16851.08,15879.07100591716,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16655.92,15836.278106508877,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17056.24,16003.005917159764,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16614.48,15816.597633136094,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16696.12,15846.301775147929,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16772.36,15861.065088757396,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16819.0,15871.449704142013,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16881.72,15886.698224852071,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17098.56,15975.147928994083,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16621.72,15822.692307692309,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16636.04,15828.91124260355,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17068.96,15988.91124260355,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16945.84,15902.816568047338,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16979.16,15913.165680473372,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17014.08,15924.964497041419,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16606.92,15809.745562130178,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17052.76,15938.443786982249,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17086.0,15999.502958579882,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,16917.48,15894.325443786982,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17074.84,15951.461538461539,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17093.28,15964.479289940828,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17082.12,15982.289940828403,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,9,2005-09-13 17:00:00.000000 UTC,20786.0,0,17008.8,16001.857988165681,913676.0,408238.0,505438.0,76.470632734050781
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15617.76,14294.881656804733,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15816.84,14314.591715976332,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15638.36,14287.437869822485,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15648.12,14288.491124260356,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15625.24,14288.75147928994,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15882.84,14411.402366863906,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15682.64,14292.656804733728,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15750.04,14302.68047337278,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15835.68,14319.029585798817,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15906.4,14384.124260355029,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15631.08,14287.68047337278,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15798.0,14310.710059171597,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15910.6,14399.786982248521,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15880.12,14337.473372781065,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15892.12,14346.153846153846,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15621.92,14290.863905325445,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15898.6,14355.940828402367,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15908.96,14408.408284023668,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15870.16,14330.852071005917,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15855.84,14324.763313609468,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15905.16,14366.08875739645,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15908.96,14375.988165680474,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15900.48,14390.1775147929,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,10,2005-10-04 17:00:00.000000 UTC,18629.0,0,15830.2,14410.698224852071,760778.0,379934.0,380844.0,66.773032982908916
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17273.8,15058.609467455621,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17496.12,15099.520710059172,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17574.56,15112.946745562131,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17740.68,15320.23076923077,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17358.88,15075.644970414201,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17679.76,15130.609467455621,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17918.72,15276.023668639053,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17854.36,15300.781065088757,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17805.16,15152.757396449704,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17882.72,15169.627218934911,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17943.16,15198.455621301775,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17935.84,15206.621301775149,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17931.52,15216.301775147929,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17424.68,15087.31952662722,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17931.92,15188.958579881657,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17924.6,15226.260355029586,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17308.36,15066.213017751479,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17911.84,15235.757396449704,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17911.2,15179.887573964497,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17800.6,15310.75147928994,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17902.32,15245.396449704142,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17900.48,15258.23076923077,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17902.56,15290.585798816568,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,11,2005-11-18 08:00:00.000000 UTC,19848.0,0,17664.56,15326.934911242604,795747.0,423583.0,372164.0,61.04401597598681
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,19380.76,18389.514792899408,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,19636.96,18412.562130177514,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20302.24,18496.852071005917,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,19546.4,18403.011834319528,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20236.2,18489.136094674555,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,19732.64,18423.745562130178,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,19839.44,18437.538461538461,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20426.88,18574.556213017753,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,19969.92,18454.49704142012,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20121.4,18474.887573964497,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20347.0,18502.940828402367,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20372.88,18508.443786982247,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20362.52,18521.532544378697,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20354.64,18526.106508875739,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,19458.56,18394.988165680472,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20352.28,18532.082840236686,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20376.76,18541.236686390534,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20371.28,18516.763313609466,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20373.8,18512.627218934911,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20455.2,18569.071005917162,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20435.64,18555.254437869822,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20445.0,18572.520710059172,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20460.72,18563.934911242603,921094.0,488300.0,432794.0,61.415615505671227
AEP,2005,12,2005-12-20 08:00:00.000000 UTC,22573.0,0,20366.44,18571.704142011833,921094.0,488300.0,432794.0,61.415615505671227
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17972.04,16596.076923076922,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18231.24,16738.426035502958,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18001.0,16656.331360946744,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17771.32,16823.881656804733,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17946.52,16613.952662721895,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18061.8,16676.875739644969,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18157.4,16702.757396449702,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18222.88,16724.704142011833,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18227.0,16749.840236686392,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17971.28,16794.721893491125,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17953.4,16626.082840236686,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17970.92,16640.136094674555,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17919.28,16811.810650887575,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18182.52,16766.952662721895,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18142.08,16772.071005917162,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18096.48,16776.455621301775,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17948.92,16603.786982248519,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18048.12,16779.76923076923,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17853.4,16818.585798816566,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18215.4,16760.384615384617,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,18005.52,16782.526627218936,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17977.4,16786.91124260355,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17968.56,16804.50295857988,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,1,2006-01-27 08:00:00.000000 UTC,20630.0,0,17672.24,16826.905325443786,847218.0,423470.0,423748.0,66.695837215744547
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18152.64,17090.0,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18452.32,17212.928994082838,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18159.44,17125.875739644969,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18198.68,17140.153846153848,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18134.8,17104.674556213016,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18647.16,17359.928994082838,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18264.72,17159.017751479289,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18361.0,17182.431952662722,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18472.76,17224.751479289942,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18551.64,17303.893491124261,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18142.12,17114.485207100592,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18428.12,17201.402366863906,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18628.84,17333.538461538461,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18518.4,17258.68047337278,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18532.44,17268.928994082838,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18136.2,17096.272189349111,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18529.32,17277.384615384617,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18642.56,17346.810650887575,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18505.24,17247.260355029586,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18490.28,17236.272189349111,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18524.32,17284.26627218935,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18529.28,17292.585798816566,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18605.48,17319.917159763314,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,2,2006-02-09 08:00:00.000000 UTC,20665.0,0,18630.0,17370.218934911241,852101.0,447289.0,404812.0,62.30800606438406
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17076.52,15984.337278106508,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17368.12,16127.431952662722,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17202.8,16053.520710059172,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17927.84,16279.881656804733,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17131.36,16008.153846153846,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17250.32,16073.473372781065,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17762.72,16236.325443786982,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17885.68,16266.331360946746,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17323.2,16097.804733727811,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17354.2,16114.98224852071,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17393.32,16138.98224852071,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17457.92,16162.218934911243,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17498.48,16173.076923076924,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17158.24,16022.899408284024,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17178.32,16037.704142011835,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17544.72,16184.692307692309,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17099.96,15994.372781065089,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17589.08,16195.532544378699,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17916.12,16274.958579881657,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17425.16,16151.272189349113,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17639.12,16207.579881656804,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17699.52,16221.775147928995,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17823.36,16251.857988165681,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,3,2006-03-21 20:00:00.000000 UTC,19748.0,0,17921.36,16281.881656804733,813759.0,431024.0,382735.0,61.494252411866171
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13409.92,14519.76923076923,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13383.44,14534.591715976332,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13921.16,14630.727810650887,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13803.96,14618.881656804733,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13404.44,14544.538461538461,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13443.68,14557.100591715976,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,15002.12,14609.940828402367,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13520.12,14574.934911242604,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13369.56,14526.295857988165,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13655.48,14598.994082840236,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,14009.28,14638.852071005917,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,14082.32,14645.1775147929,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,14247.8,14647.810650887574,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,14333.08,14647.92899408284,704886.0,361106.0,343780.0,64.499545962821486
AEP,2006,4,2006-04-10 08:00:00.000000 UTC,17482.0,0,13375.6,14521.189349112426,704886.0,361106.0,343780.0,64.499545962821486
